lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;it_aspettare_un_figlio_reduced;Ragazze arrivate oltre la 4oesima...mi racomando monitoraggi;beatrice15711;2013-06-06;2013-06-06;0;0;19;74;389;http://forum.alfemminile.com/forum/matern1/__f468378_matern1-Ragazze-arrivate-oltre-la-4oesima-mi-racomando-monitoraggi-super-vache.html
it;it_aspettare_un_figlio_reduced;Vivo nella paura...;ellis1982;2013-06-06;2013-06-06;0;0;4;4;358;http://forum.alfemminile.com/forum/matern1/__f468467_matern1-Vivo-nella-paura.html
it;it_aspettare_un_figlio_reduced;Placenta 3 grado, poco liquido, flussimetria alterata.....;ransie84lastrega;2013-06-06;2013-06-06;0;0;7;13;300;http://forum.alfemminile.com/forum/matern1/__f468411_matern1-Placenta-3-grado-poco-liquido-flussimetria-alterata.html
it;it_aspettare_un_figlio_reduced;Qualcuna partorirà al grassi di ostia?;mystaia;2013-05-05;2013-05-05;0;0;10;20;305;http://forum.alfemminile.com/forum/matern1/__f463680_matern1-Qualcuna-partorira-al-grassi-di-ostia.html
it;it_aspettare_un_figlio_reduced;Collo utero accorciato e poco liquido a 37 e 5;francesca29101;2013-06-05;2013-06-05;0;0;4;4;238;http://forum.alfemminile.com/forum/matern1/__f468279_matern1-Collo-utero-accorciato-e-poco-liquido-a-37-e-5.html
it;it_aspettare_un_figlio_reduced;Ginecologo bravo a brescia!!!;dodino3;2008-10-07;2013-06-06;1703;1703;10;18;132;http://forum.alfemminile.com/forum/matern1/__f225687_matern1-Ginecologo-bravo-a-brescia.html
it;it_aspettare_un_figlio_reduced;Se a 33 é cefalica ci resta?;sentinella14;2013-06-06;2013-06-06;0;0;6;6;211;http://forum.alfemminile.com/forum/matern1/__f468387_matern1-Se-a-33-e-cefalica-ci-resta.html
it;it_aspettare_un_figlio_reduced;Ragazze tenetevi strette;sheba85;2013-06-06;2013-06-06;0;0;9;11;81;http://forum.alfemminile.com/forum/matern1/__f468352_matern1-Ragazze-tenetevi-strette-shock-shock-shock-shock.html
it;it_aspettare_un_figlio_reduced;Chi mi racconta il proprio cesareo??;francesca29101;2013-05-12;2013-06-06;25;25;4;4;369;http://forum.alfemminile.com/forum/matern1/__f464732_matern1-Chi-mi-racconta-il-proprio-cesareo.html
it;it_aspettare_un_figlio_reduced;39+4 e nulla... tutto tace...;particellina;2013-06-01;2013-06-04;3;3;9;37;199;http://forum.alfemminile.com/forum/matern1/__f467779_matern1-39-4-e-nulla-tutto-tace.html
it;it_aspettare_un_figlio_reduced;Entrate pancine e mammine ho una domanda semplice da fare;adrii2013;2013-06-05;2013-06-05;0;0;5;9;410;http://forum.alfemminile.com/forum/matern1/__f468167_matern1-Entrate-pancine-e-mammine-ho-una-domanda-semplice-da-fare.html
it;it_aspettare_un_figlio_reduced;Uff non si scopa...sono frustrata;titti199;2006-07-27;2006-07-27;0;0;21;22;390;http://forum.alfemminile.com/forum/matern1/__f111579_matern1-Uff-non-si-scopa-sono-frustrata.html
it;it_aspettare_un_figlio_reduced;Informazioni cesareo;jodie190;2013-06-05;2013-06-05;0;0;5;10;395;http://forum.alfemminile.com/forum/matern1/__f468226_matern1-Informazioni-cesareo.html
it;it_aspettare_un_figlio_reduced;Giliana puzio ostetrica e hospedale san pietro roma, ecco chi paghiamo con le nostre tasse;vittoriacavallo;2012-11-03;2012-11-03;0;0;19;45;424;http://forum.alfemminile.com/forum/matern1/__f438120_matern1-Giliana-puzio-ostetrica-e-hospedale-san-pietro-roma-ecco-chi-paghiamo-con-le-nostre-tasse.html
it;it_aspettare_un_figlio_reduced;Urgente !!!!!!!per favore;jessialba19891;2013-06-05;2013-06-05;0;0;7;12;202;http://forum.alfemminile.com/forum/matern1/__f468230_matern1-Urgente-per-favore.html
it;it_aspettare_un_figlio_reduced;Mammine di settembre. . .;miranda902;2013-06-05;2013-06-05;0;0;5;6;116;http://forum.alfemminile.com/forum/matern1/__f468222_matern1-Mammine-di-settembre.html
it;it_aspettare_un_figlio_reduced;Mi hanno scollato le membrane;debby807;2013-06-04;2013-06-04;0;0;11;18;119;http://forum.alfemminile.com/forum/matern1/__f468093_matern1-Mi-hanno-scollato-le-membrane-o.html
it;it_aspettare_un_figlio_reduced;Chi di voi è di napoli ??????????? ospedale;leas151;2013-05-02;2013-05-02;0;0;9;20;163;http://forum.alfemminile.com/forum/matern1/__f463327_matern1-Chi-di-voi-e-di-napoli-ospedale-d.html
it;it_aspettare_un_figlio_reduced;Mamme dicembre 2012 teniamoci la manina;lisaciko;2012-04-08;2012-04-09;1;1;315;3119;192;http://forum.alfemminile.com/forum/matern1/__f404633_matern1-Mamme-dicembre-2012-teniamoci-la-manina.html
it;it_aspettare_un_figlio_reduced;Calze antitrombotiche;rayan1406;2013-06-04;2013-06-04;0;0;3;4;416;http://forum.alfemminile.com/forum/matern1/__f468128_matern1-Calze-antitrombotiche-fou-fou.html
it;it_aspettare_un_figlio_reduced;Ciao ragazze sono un ostetrica laureata se volete consigli.;angieginecologaonline;2006-11-17;2006-11-17;0;0;56;122;390;http://forum.alfemminile.com/forum/matern1/__f129990_matern1-Ciao-ragazze-sono-un-ostetrica-laureata-se-volete-consigli.html
it;it_aspettare_un_figlio_reduced;Chi non vorrebbe fare cesareo?;vale13783;2013-06-04;2013-06-04;0;0;4;6;248;http://forum.alfemminile.com/forum/matern1/__f468084_matern1-Chi-non-vorrebbe-fare-cesareo.html
it;it_aspettare_un_figlio_reduced;32 settimana e aggiornamento pupo/a;mammalias;2013-06-03;2013-06-03;0;0;3;4;243;http://forum.alfemminile.com/forum/matern1/__f467974_matern1-32-settimana-e-aggiornamento-pupo-a.html
it;it_aspettare_un_figlio_reduced;Ma precisamente.....del parto....di cosa avete paura?;aspettandovittoria;2013-06-03;2013-06-03;0;0;31;44;280;http://forum.alfemminile.com/forum/matern1/__f467953_matern1-Ma-precisamente-del-parto-di-cosa-avete-paura.html
it;it_aspettare_un_figlio_reduced;Stime;valeetommy;2013-06-03;2013-06-03;0;0;24;46;206;http://forum.alfemminile.com/forum/matern1/__f467887_matern1-Stime.html
it;it_aspettare_un_figlio_reduced;Ot : vi chiedo un favore^^;pannocchietta1974;2013-06-03;2013-06-03;0;0;7;15;190;http://forum.alfemminile.com/forum/matern1/__f467883_matern1-Ot-vi-chiedo-un-favore.html
it;it_aspettare_un_figlio_reduced;Disperato bisogno di aiuto   disperato davvero!;sara121979;2013-05-27;2013-05-27;0;0;23;37;410;http://forum.alfemminile.com/forum/matern1/__f467015_matern1-Disperato-bisogno-di-aiuto-snif-disperato-davvero.html
it;it_aspettare_un_figlio_reduced;Entrate x favore;raggiodisole234;2013-06-02;2013-06-02;0;0;3;5;294;http://forum.alfemminile.com/forum/matern1/__f467860_matern1-Entrate-x-favore.html
it;it_aspettare_un_figlio_reduced;Aiuto parto pretermine!!;rosaria09;2013-06-01;2013-06-01;0;0;5;7;230;http://forum.alfemminile.com/forum/matern1/__f467778_matern1-Aiuto-parto-pretermine-larme.html
it;it_aspettare_un_figlio_reduced;Visita di controllo;ely561;2013-06-01;2013-06-01;0;0;2;2;336;http://forum.alfemminile.com/forum/matern1/__f467749_matern1-Visita-di-controllo.html
it;it_aspettare_un_figlio_reduced;Terzo cesareo;ifigenia75;2013-05-28;2013-05-29;1;1;5;7;150;http://forum.alfemminile.com/forum/matern1/__f467139_matern1-Terzo-cesareo.html
it;it_aspettare_un_figlio_reduced;Dimessa;spatagno;2013-05-31;2013-05-31;0;0;8;19;225;http://forum.alfemminile.com/forum/matern1/__f467578_matern1-Dimessa.html
it;it_aspettare_un_figlio_reduced;Pesa troppo;lasogna21;2013-06-01;2013-06-01;0;0;3;6;317;http://forum.alfemminile.com/forum/matern1/__f467712_matern1-Pesa-troppo-shock.html
it;it_aspettare_un_figlio_reduced;Ho finito adesso di litigare con mia madre;jrosy2;2013-05-30;2013-05-30;0;0;45;89;322;http://forum.alfemminile.com/forum/matern1/__f467510_matern1-Ho-finito-adesso-di-litigare-con-mia-madre-twisted.html
it;it_aspettare_un_figlio_reduced;Esperienze parto cesareo;biondinact88;2013-05-31;2013-05-31;0;0;7;18;464;http://forum.alfemminile.com/forum/matern1/__f467642_matern1-Esperienze-parto-cesareo.html
it;it_aspettare_un_figlio_reduced;Quando risulta più grande di 2 settimane;poispois85;2013-05-31;2013-05-31;0;0;4;5;218;http://forum.alfemminile.com/forum/matern1/__f467632_matern1-Quando-risulta-piu-grande-di-2-settimane.html
it;it_aspettare_un_figlio_reduced;Ho detto a mia madre che;ventotraicapelli;2013-05-31;2013-05-31;0;0;5;10;437;http://forum.alfemminile.com/forum/matern1/__f467564_matern1-Ho-detto-a-mia-madre-che-fou.html
it;it_aspettare_un_figlio_reduced;Peso bebè alla 29 sett;mari2913;2006-01-19;2009-01-19;1096;1096;14;19;377;http://forum.alfemminile.com/forum/matern1/__f88047_matern1-Peso-bebe-alla-29-sett.html
it;it_aspettare_un_figlio_reduced;Purtroppo per le gemelle di susi non ci sono buone notizie;veronica4796;2013-05-29;2013-05-29;0;0;32;40;97;http://forum.alfemminile.com/forum/matern1/__f467352_matern1-Purtroppo-per-le-gemelle-di-susi-non-ci-sono-buone-notizie.html
it;it_aspettare_un_figlio_reduced;Mamme di luglio dove siete???;mafalda1901;2013-05-30;2013-05-30;0;0;28;30;166;http://forum.alfemminile.com/forum/matern1/__f467480_matern1-Mamme-di-luglio-dove-siete.html
it;it_aspettare_un_figlio_reduced;E' vero che un parto indotto spesso....;marcellina78;2013-05-29;2013-05-29;0;0;23;24;151;http://forum.alfemminile.com/forum/matern1/__f467386_matern1-E-vero-che-un-parto-indotto-spesso.html
it;it_aspettare_un_figlio_reduced;Vi puo' interessare  info dall'ospedale;giadina130;2013-05-30;2013-05-30;0;0;3;4;333;http://forum.alfemminile.com/forum/matern1/__f467533_matern1-Vi-puo-interessare-info-dall-ospedale.html
it;it_aspettare_un_figlio_reduced;Ot: appena invitata ad un matrimonio;lisi977;2013-05-29;2013-05-29;0;0;7;13;372;http://forum.alfemminile.com/forum/matern1/__f467311_matern1-Ot-appena-invitata-ad-un-matrimonio-bete.html
it;it_aspettare_un_figlio_reduced;Ieri alla visita dal gine abbiamo parlato di donazione cordone;babyalex8;2013-05-29;2013-05-29;0;0;7;12;248;http://forum.alfemminile.com/forum/matern1/__f467260_matern1-Ieri-alla-visita-dal-gine-abbiamo-parlato-di-donazione-cordone.html
it;it_aspettare_un_figlio_reduced;Mia madre...;ransie84lastrega;2013-05-28;2013-05-29;1;1;19;29;497;http://forum.alfemminile.com/forum/matern1/__f467206_matern1-Mia-madre.html
it;it_aspettare_un_figlio_reduced;X le esperte o le già mamme domanda sul parto podalico o cefalico;ciaciottina;2013-05-28;2013-05-28;0;0;9;13;124;http://forum.alfemminile.com/forum/matern1/__f467216_matern1-X-le-esperte-o-le-gia-mamme-domanda-sul-parto-podalico-o-cefalico.html
it;it_aspettare_un_figlio_reduced;Ma io sono stata l'unica;valeetommy;2013-05-27;2013-05-27;0;0;49;111;176;http://forum.alfemminile.com/forum/matern1/__f466919_matern1-Ma-io-sono-stata-l-unica.html
it;it_aspettare_un_figlio_reduced;Curiosità sull'epidurale;erastes81;2013-05-28;2013-05-28;0;0;15;24;269;http://forum.alfemminile.com/forum/matern1/__f467147_matern1-Curiosita-sull-epidurale.html
it;it_aspettare_un_figlio_reduced;Ospedale cristo re o gemelli ...??;magacirce283;2013-05-28;2013-05-28;0;0;10;11;218;http://forum.alfemminile.com/forum/matern1/__f467183_matern1-Ospedale-cristo-re-o-gemelli.html
it;it_aspettare_un_figlio_reduced;Qualcuna di voi soffre di herpes labiale?;tarta1985;2013-05-28;2013-05-28;0;0;6;12;321;http://forum.alfemminile.com/forum/matern1/__f467081_matern1-Qualcuna-di-voi-soffre-di-herpes-labiale.html
it;it_aspettare_un_figlio_reduced;Naturale vs cesareo;mammalias;2013-05-28;2013-05-28;0;0;8;8;499;http://forum.alfemminile.com/forum/matern1/__f467040_matern1-Naturale-vs-cesareo.html
it;it_aspettare_un_figlio_reduced;E poi mi dicono ...;helene161616;2013-05-28;2013-05-28;0;0;5;7;141;http://forum.alfemminile.com/forum/matern1/__f467087_matern1-E-poi-mi-dicono.html
it;it_aspettare_un_figlio_reduced;Ma perchè alcune sono contrarie al roaming-in 24/24;sheba85;2013-05-27;2013-05-28;1;1;29;58;317;http://forum.alfemminile.com/forum/matern1/__f466963_matern1-Ma-perche-alcune-sono-contrarie-al-roaming-in-24-24.html
it;it_aspettare_un_figlio_reduced;Ciao, chi ha partorito a busto arsizio?????;katia19822010;2011-12-09;2013-05-28;536;536;5;15;257;http://forum.alfemminile.com/forum/matern1/__f384794_matern1-Ciao-chi-ha-partorito-a-busto-arsizio.html
it;it_aspettare_un_figlio_reduced;Pancine/one di torino...parto ad ospedali...facciamo il punto?;jeybb;2013-05-27;2013-05-27;0;0;16;32;164;http://forum.alfemminile.com/forum/matern1/__f466880_matern1-Pancine-one-di-torino-parto-ad-ospedali-facciamo-il-punto.html
it;it_aspettare_un_figlio_reduced;Induzione parto per bimbo troppo grosso;speranza299;2013-05-28;2013-05-28;0;0;7;13;437;http://forum.alfemminile.com/forum/matern1/__f467047_matern1-Induzione-parto-per-bimbo-troppo-grosso.html
it;it_aspettare_un_figlio_reduced;Condilomi;stellaaurora76;2013-05-27;2013-05-27;0;0;6;9;377;http://forum.alfemminile.com/forum/matern1/__f466961_matern1-Condilomi.html
it;it_aspettare_un_figlio_reduced;domanda su abbigliamento ricovero ospedale;quidentroviveunastoria;2013-05-27;2013-05-27;0;0;18;43;442;http://forum.alfemminile.com/forum/matern1/__f466898_matern1--domanda-su-abbigliamento-ricovero-ospedale-mrgreen.html
it;it_aspettare_un_figlio_reduced;Il ginecologo in sala parto a cosa serve?;moniao1987;2013-05-27;2013-05-27;0;0;17;22;281;http://forum.alfemminile.com/forum/matern1/__f466954_matern1-Il-ginecologo-in-sala-parto-a-cosa-serve.html
it;it_aspettare_un_figlio_reduced;L 11 maggio la mia vita finisce;elena9991;2013-05-25;2013-05-25;0;0;54;59;194;http://forum.alfemminile.com/forum/matern1/__f466766_matern1-L-11-maggio-la-mia-vita-finisce.html
it;it_aspettare_un_figlio_reduced;Methergin ma e vero che provoca fortissimi dolori;iris2245;2013-05-25;2013-05-25;0;0;23;44;191;http://forum.alfemminile.com/forum/matern1/__f466713_matern1-Methergin-ma-e-vero-che-provoca-fortissimi-dolori-shock.html
it;it_aspettare_un_figlio_reduced;Post dichiaratamente polemico: le giudicanti!;sushichan;2013-05-24;2013-05-24;0;0;30;70;502;http://forum.alfemminile.com/forum/matern1/__f466664_matern1-Post-dichiaratamente-polemico-le-giudicanti.html
it;it_aspettare_un_figlio_reduced;Ot: io, mio marito e.....belen....!!!!! =[;ciurino;2013-05-26;2013-05-26;0;0;17;27;189;http://forum.alfemminile.com/forum/matern1/__f466853_matern1-Ot-io-mio-marito-e-belen.html
it;it_aspettare_un_figlio_reduced;Ospedale di carate brianza;lorys79;2013-05-26;2013-05-27;1;1;3;6;190;http://forum.alfemminile.com/forum/matern1/__f466873_matern1-Ospedale-di-carate-brianza.html
it;it_aspettare_un_figlio_reduced;All'ingresso nella 40esima son giù di morale...;valentuba;2013-05-26;2013-05-26;0;0;22;39;328;http://forum.alfemminile.com/forum/matern1/__f466796_matern1-All-ingresso-nella-40esima-son-giu-di-morale.html
it;it_aspettare_un_figlio_reduced;Stavolta sono in ansia anche io   (lungo);violetta1606;2013-05-26;2013-05-26;0;0;4;4;1329;http://forum.alfemminile.com/forum/matern1/__f466858_matern1-Stavolta-sono-in-ansia-anche-io-lungo.html
it;it_aspettare_un_figlio_reduced;Pancera post parto;femmi9;2013-05-24;2013-05-26;2;2;9;14;168;http://forum.alfemminile.com/forum/matern1/__f466543_matern1-Pancera-post-parto.html
it;it_aspettare_un_figlio_reduced;Io non c'è la posso faaaaaaa;flavia9241;2013-05-25;2013-05-25;0;0;11;16;120;http://forum.alfemminile.com/forum/matern1/__f466763_matern1-Io-non-c-e-la-posso-faaaaaaa-larme-larme-larme.html
it;it_aspettare_un_figlio_reduced;Ragazze...placenta bassa;priscilla0187;2013-05-25;2013-05-25;0;0;8;14;298;http://forum.alfemminile.com/forum/matern1/__f466738_matern1-Ragazze-placenta-bassa.html
it;it_aspettare_un_figlio_reduced;Domandina  dopo un cesareo e possibile;ilafra1;2013-05-25;2013-05-25;0;0;6;11;147;http://forum.alfemminile.com/forum/matern1/__f466748_matern1-Domandina-dopo-un-cesareo-e-possibile.html
it;it_aspettare_un_figlio_reduced;Per le gia mamme..;mammalias;2013-05-25;2013-05-25;0;0;13;19;156;http://forum.alfemminile.com/forum/matern1/__f466730_matern1-Per-le-gia-mamme.html
it;it_aspettare_un_figlio_reduced;Oggi 39!;mamakoke;2013-05-25;2013-05-25;0;0;12;23;120;http://forum.alfemminile.com/forum/matern1/__f466694_matern1-Oggi-39.html
it;it_aspettare_un_figlio_reduced;X chi spera come me nella luna di domani 25!;julietaespa;2013-05-24;2013-05-24;0;0;17;30;127;http://forum.alfemminile.com/forum/matern1/__f466555_matern1-X-chi-spera-come-me-nella-luna-di-domani-25-roll.html
it;it_aspettare_un_figlio_reduced;Scusate ma le contrazioni cone sono??aiuto...;agosto2013;2013-05-22;2013-05-22;0;0;7;18;187;http://forum.alfemminile.com/forum/matern1/__f466330_matern1-Scusate-ma-le-contrazioni-cone-sono-aiuto.html
it;it_aspettare_un_figlio_reduced;Quanto prima avete fatto la valigia?;aikuccia;2013-05-24;2013-05-24;0;0;9;12;130;http://forum.alfemminile.com/forum/matern1/__f466601_matern1-Quanto-prima-avete-fatto-la-valigia.html
it;it_aspettare_un_figlio_reduced;Parto al san filippo;ostis;2013-05-24;2013-05-24;0;0;2;4;345;http://forum.alfemminile.com/forum/matern1/__f466595_matern1-Parto-al-san-filippo.html
it;it_aspettare_un_figlio_reduced;Clinica villa bianca napoli vomero;auris86;2012-10-29;2012-10-30;1;1;6;10;222;http://forum.alfemminile.com/forum/matern1/__f437481_matern1-Clinica-villa-bianca-napoli-vomero.html
it;it_aspettare_un_figlio_reduced;Mamme bis è vero che;sheba85;2013-05-23;2013-05-23;0;0;9;10;348;http://forum.alfemminile.com/forum/matern1/__f466446_matern1-Mamme-bis-e-vero-che.html
it;it_aspettare_un_figlio_reduced;Scusate ma la visita anestesiologica;mia440;2013-05-23;2013-05-23;0;0;5;5;77;http://forum.alfemminile.com/forum/matern1/__f466493_matern1-Scusate-ma-la-visita-anestesiologica.html
it;it_aspettare_un_figlio_reduced;Come vi vestirete all'uscita dall'ospedale?;pennetta85;2013-05-22;2013-05-22;0;0;51;107;179;http://forum.alfemminile.com/forum/matern1/__f466157_matern1-Come-vi-vestirete-all-uscita-dall-ospedale.html
it;it_aspettare_un_figlio_reduced;Qualcuna di voi soffre di prolasso alla valvola mitralica?;sorriso1986;2013-05-21;2013-05-21;0;0;7;8;357;http://forum.alfemminile.com/forum/matern1/__f466007_matern1-Qualcuna-di-voi-soffre-di-prolasso-alla-valvola-mitralica.html
it;it_aspettare_un_figlio_reduced;Mamme di ottobre???;ale201023;2013-03-16;2013-03-16;0;0;76;151;93;http://forum.alfemminile.com/forum/matern1/__f457552_matern1-Mamme-di-ottobre-amour-amour-amour.html
it;it_aspettare_un_figlio_reduced;Trombofilia mthfr omozigote e parto...;bluemoon245;2013-05-23;2013-05-23;0;0;5;5;114;http://forum.alfemminile.com/forum/matern1/__f466429_matern1-Trombofilia-mthfr-omozigote-e-parto.html
it;it_aspettare_un_figlio_reduced;Cos'è la gestosi ?;concetta162;2013-05-22;2013-05-22;0;0;9;18;373;http://forum.alfemminile.com/forum/matern1/__f466289_matern1-Cos-e-la-gestosi-roll.html
it;it_aspettare_un_figlio_reduced;Mammine di vicenza;aikuccia;2013-05-22;2013-05-22;0;0;10;51;161;http://forum.alfemminile.com/forum/matern1/__f466275_matern1-Mammine-di-vicenza-moque.html
it;it_aspettare_un_figlio_reduced;Chi di voi va al consultorio mi spiegate;moglie80;2013-05-23;2013-05-23;0;0;5;8;335;http://forum.alfemminile.com/forum/matern1/__f466360_matern1-Chi-di-voi-va-al-consultorio-mi-spiegate.html
it;it_aspettare_un_figlio_reduced;club mamme di novembre 2012;myosotis1975;2012-03-05;2012-03-06;1;1;216;1748;212;http://forum.alfemminile.com/forum/matern1/__f398625_matern1--kikou-club-mamme-di-novembre-2012.html
it;it_aspettare_un_figlio_reduced;Valentuba;carrie826;2013-05-22;2013-05-22;0;0;16;76;332;http://forum.alfemminile.com/forum/matern1/__f466281_matern1-Valentuba-mrgreen-arrow.html
it;it_aspettare_un_figlio_reduced;Bimbo troppo grande per parto naturale....????;dolcelince1;2013-05-22;2013-05-22;0;0;14;15;268;http://forum.alfemminile.com/forum/matern1/__f466307_matern1-Bimbo-troppo-grande-per-parto-naturale.html
it;it_aspettare_un_figlio_reduced;Partorirete nell' ospedale dove avete il gine?;mikivet;2013-05-21;2013-05-21;0;0;19;23;233;http://forum.alfemminile.com/forum/matern1/__f466006_matern1-Partorirete-nell-ospedale-dove-avete-il-gine.html
it;it_aspettare_un_figlio_reduced;Qualcuna sa dirmi come funziona il raschiamento?;82gocciadimiele;2013-05-22;2013-05-22;0;0;10;18;283;http://forum.alfemminile.com/forum/matern1/__f466197_matern1-Qualcuna-sa-dirmi-come-funziona-il-raschiamento.html
