lang;forum;title;original_author;start_date;end_date;range;time;nb_authors;nb_replies;avg_post_length;url
it;aspettare un figlio  ;Il mio gine va in vacanza;anpa77;21/11/12;21/11/12;0;1;7;9;253;http://forum.alfemminile.com/forum/matern1/__f440724_matern1-Il-mio-gine-va-in-vacanza.html
it;aspettare un figlio  ;Help!! avrei bisogno di qualche esperienza di cesareo!!grazieeeee;stardustlondon;20/11/12;20/11/12;0;1;4;11;438;http://forum.alfemminile.com/forum/matern1/__f440708_matern1-Help-avrei-bisogno-di-qualche-esperienza-di-cesareo-grazieeeee.html
it;aspettare un figlio  ;Herpes in dubbio....aiuto!!!;panciottina82;20/11/12;20/11/12;0;1;3;6;269;http://forum.alfemminile.com/forum/matern1/__f440591_matern1-Herpes-in-dubbio-aiuto-triste.html
it;aspettare un figlio  ;Pancine campane mi date qualche consiglio sul policlinico e sul cardarelli?vi spiego..;puma1985;20/11/12;20/11/12;0;1;3;5;353;http://forum.alfemminile.com/forum/matern1/__f440569_matern1-Pancine-campane-mi-date-qualche-consiglio-sul-policlinico-e-sul-cardarelli-vi-spiego.html
it;aspettare un figlio  ;Eccesso di ormone della crescita;loryveehotmailcom;20/11/12;20/11/12;0;1;5;17;109;http://forum.alfemminile.com/forum/matern1/__f440633_matern1-Eccesso-di-ormone-della-crescita.html
it;aspettare un figlio  ;Placenta bassa...esperienze;barabbawife;17/11/12;17/11/12;0;1;9;17;270;http://forum.alfemminile.com/forum/matern1/__f440214_matern1-Placenta-bassa-esperienze.html
it;aspettare un figlio  ;Conserverete o no il cordone?;elwing83;07/09/12;07/09/12;0;1;36;57;391;http://forum.alfemminile.com/forum/matern1/__f430075_matern1-Conserverete-o-no-il-cordone.html
it;aspettare un figlio  ;Il 27 dicembre faccio il bi-test;sayuri313;20/11/12;20/11/12;0;1;3;8;126;http://forum.alfemminile.com/forum/matern1/__f440597_matern1-Il-27-dicembre-faccio-il-bi-test.html
it;aspettare un figlio  ;Opporca miseria... o_o;sereptamason;20/11/12;20/11/12;0;1;13;38;167;http://forum.alfemminile.com/forum/matern1/__f440588_matern1-Opporca-miseria-o-o.html
it;aspettare un figlio  ;Che nome metterete alla vostra bimba;glenda1975;12/11/12;12/11/12;0;1;75;148;62;http://forum.alfemminile.com/forum/matern1/__f439438_matern1-Che-nome-metterete-alla-vostra-bimba-girl-girl-bebe-bebe-bb-bb.html
it;aspettare un figlio  ;Il mio racconto..lunghissimo;micetta92xx;17/11/12;17/11/12;0;1;11;13;553;http://forum.alfemminile.com/forum/matern1/__f440236_matern1-Il-mio-racconto-lunghissimo-saut.html
it;aspettare un figlio  ;Secondo tc conferme;jodie190;19/11/12;19/11/12;0;1;5;7;307;http://forum.alfemminile.com/forum/matern1/__f440395_matern1-Secondo-tc-conferme.html
it;aspettare un figlio  ;Misure feto mi sa il mio gine ha sbagliato;trottola2012;19/11/12;19/11/12;0;1;8;17;141;http://forum.alfemminile.com/forum/matern1/__f440379_matern1-Misure-feto-mi-sa-il-mio-gine-ha-sbagliato.html
it;aspettare un figlio  ;Esperienze cesareo cercasi!!!!!!!!;coleoptera78;15/06/12;15/06/12;0;1;8;18;376;http://forum.alfemminile.com/forum/matern1/__f417022_matern1-Esperienze-cesareo-cercasi.html
it;aspettare un figlio  ;Che nome avete deciso per la vostra femminuccia?;farfallina2989;19/11/12;19/11/12;0;1;10;16;208;http://forum.alfemminile.com/forum/matern1/__f440365_matern1-Che-nome-avete-deciso-per-la-vostra-femminuccia.html
it;aspettare un figlio  ;Mamme di maggio 2013??    in quante siamo??conosciamoci!;deby9010;27/09/12;28/09/12;1;2;58;86;187;http://forum.alfemminile.com/forum/matern1/__f433222_matern1-Mamme-di-maggio-2013-d-in-quante-siamo-conosciamoci.html
it;aspettare un figlio  ;Un p˜ di polemica sulle spese mediche in gravidanza...(lungo);douspitit;18/11/12;18/11/12;0;1;19;38;381;http://forum.alfemminile.com/forum/matern1/__f440276_matern1-Un-po-di-polemica-sulle-spese-mediche-in-gravidanza-lungo.html
it;aspettare un figlio  ;Help!!!!!presenza funneling in gravidanza;isa5533;08/01/12;18/11/12;315;316;3;6;253;http://forum.alfemminile.com/forum/matern1/__f388490_matern1-Help-presenza-funneling-in-gravidanza.html
it;aspettare un figlio  ;Mamme d gemelli?????;rituccia27;17/11/12;17/11/12;0;1;7;16;192;http://forum.alfemminile.com/forum/matern1/__f440256_matern1-Mamme-d-gemelli.html
it;aspettare un figlio  ;Dovr˜ fare il cesareo e sono terrorizzata;elysa805;18/11/12;18/11/12;0;1;7;10;352;http://forum.alfemminile.com/forum/matern1/__f440270_matern1-Dovro-fare-il-cesareo-e-sono-terrorizzata.html
it;aspettare un figlio  ;Flebo di ferro;rossana873;17/11/12;17/11/12;0;1;5;13;272;http://forum.alfemminile.com/forum/matern1/__f440238_matern1-Flebo-di-ferro.html
it;aspettare un figlio  ;Ho tanta paura di partorire;sardina1980;17/11/12;17/11/12;0;1;21;23;360;http://forum.alfemminile.com/forum/matern1/__f440234_matern1-Ho-tanta-paura-di-partorire.html
it;aspettare un figlio  ;Tanto giù cerco sostegno... help;french5677;16/11/12;16/11/12;0;1;7;12;430;http://forum.alfemminile.com/forum/matern1/__f440040_matern1-Tanto-giu-cerco-sostegno-help.html
it;aspettare un figlio  ;Corso preparto mangiagalli di milano, chi mi da info?;aleroby07;17/11/12;17/11/12;0;1;7;24;203;http://forum.alfemminile.com/forum/matern1/__f440183_matern1-Corso-preparto-mangiagalli-di-milano-chi-mi-da-info.html
it;aspettare un figlio  ;Se non si gira..;benekhleo;17/11/12;17/11/12;0;1;13;48;99;http://forum.alfemminile.com/forum/matern1/__f440177_matern1-Se-non-si-gira-pcbreak-pcbreak-pcbreak.html
it;aspettare un figlio  ;Ot: le vostre fobie più stupide;benekhleo;17/11/12;17/11/12;0;1;8;26;163;http://forum.alfemminile.com/forum/matern1/__f440229_matern1-Ot-le-vostre-fobie-piu-stupide.html
it;aspettare un figlio  ;Non sarˆ la mia gine a farmi partorire...voi che fareste al posto mio?;sagittario831;16/11/12;16/11/12;0;1;16;19;277;http://forum.alfemminile.com/forum/matern1/__f440136_matern1-Non-sara-la-mia-gine-a-farmi-partorire-voi-che-fareste-al-posto-mio.html
it;aspettare un figlio  ;Ragazze che ce l'hanno fatta;sandra88mi;16/11/12;16/11/12;0;1;9;13;317;http://forum.alfemminile.com/forum/matern1/__f440031_matern1-Ragazze-che-ce-l-hanno-fatta-lover.html
it;aspettare un figlio  ;Ke ansia ragazze;margot3587;17/11/12;17/11/12;0;1;3;7;211;http://forum.alfemminile.com/forum/matern1/__f440173_matern1-Ke-ansia-ragazze-roll.html
it;aspettare un figlio  ;Come dire al mio gine che non voglio partorire con lui? cerco consigli...;puma1985;16/11/12;16/11/12;0;1;19;37;334;http://forum.alfemminile.com/forum/matern1/__f440015_matern1-Come-dire-al-mio-gine-che-non-voglio-partorire-con-lui-cerco-consigli.html
it;aspettare un figlio  ;Visita anestesiologica e tampone rettale;carota811;16/11/12;16/11/12;0;1;6;7;386;http://forum.alfemminile.com/forum/matern1/__f440012_matern1-Visita-anestesiologica-e-tampone-rettale.html
it;aspettare un figlio  ;Noi mamme a novembre !!;viky9288;10/07/12;09/09/12;61;62;38;81;122;http://forum.alfemminile.com/forum/matern1/__f421113_matern1-Noi-mamme-a-novembre-d.html
it;aspettare un figlio  ;Oggi 30+4 fatta eco ed è;mamydany2;16/11/12;16/11/12;0;1;4;7;173;http://forum.alfemminile.com/forum/matern1/__f440084_matern1-Oggi-30-4-fatta-eco-ed-e.html
it;aspettare un figlio  ;Ma il cordone;eleonora824;15/11/12;15/11/12;0;1;5;7;180;http://forum.alfemminile.com/forum/matern1/__f439938_matern1-Ma-il-cordone.html
it;aspettare un figlio  ;Quando si gira il bimbo?;aidee79;15/11/12;15/11/12;0;1;10;12;153;http://forum.alfemminile.com/forum/matern1/__f439953_matern1-Quando-si-gira-il-bimbo.html
it;aspettare un figlio  ;Parto indotto, esperienze ??;siiimoo;15/11/12;15/11/12;0;1;6;12;312;http://forum.alfemminile.com/forum/matern1/__f439881_matern1-Parto-indotto-esperienze.html
it;aspettare un figlio  ;Ot cara belen.....;valepenny;12/11/12;12/11/12;0;1;36;71;144;http://forum.alfemminile.com/forum/matern1/__f439482_matern1-Ot-cara-belen.html
it;aspettare un figlio  ;Future mamme di febbraio;ninnina86;14/11/12;15/11/12;1;2;9;25;231;http://forum.alfemminile.com/forum/matern1/__f439756_matern1-Future-mamme-di-febbraio-kikou-bebe.html
it;aspettare un figlio  ;Augurio;kikkako2;14/11/12;14/11/12;0;1;12;17;148;http://forum.alfemminile.com/forum/matern1/__f439753_matern1-Augurio.html
it;aspettare un figlio  ;La libertˆ e il diritto di avere quello che si desidera;bismammy;13/11/12;13/11/12;0;1;5;8;825;http://forum.alfemminile.com/forum/matern1/__f439607_matern1-La-liberta-e-il-diritto-di-avere-quello-che-si-desidera.html
it;aspettare un figlio  ;Benvenuto ottavo mese   e benvenuta insonnia;avvcami82;14/11/12;14/11/12;0;1;4;8;200;http://forum.alfemminile.com/forum/matern1/__f439728_matern1-Benvenuto-ottavo-mese-mrgreen-e-benvenuta-insonnia-twisted.html
it;aspettare un figlio  ;X chi deve avere tc;ms781;12/11/12;12/11/12;0;1;6;21;157;http://forum.alfemminile.com/forum/matern1/__f439400_matern1-X-chi-deve-avere-tc.html
it;aspettare un figlio  ;Orchidea e blonde;alec8712;12/11/12;12/11/12;0;1;7;22;141;http://forum.alfemminile.com/forum/matern1/__f439506_matern1-Orchidea-e-blonde.html
it;aspettare un figlio  ;Questione valigia;eter86w;12/11/12;13/11/12;1;2;8;11;374;http://forum.alfemminile.com/forum/matern1/__f439390_matern1-Questione-valigia-arrow.html
it;aspettare un figlio  ;Uffa prima ho avuto un mancamento;morenaslayer;13/11/12;13/11/12;0;1;18;54;173;http://forum.alfemminile.com/forum/matern1/__f439650_matern1-Uffa-prima-ho-avuto-un-mancamento.html
it;aspettare un figlio  ;mamme abruzzo;cristali1312;11/11/12;11/11/12;0;1;6;78;154;http://forum.alfemminile.com/forum/matern1/__f439292_matern1--saut-mamme-abruzzo-saut.html
it;aspettare un figlio  ;Lapiccolacoty;martif2;13/11/12;13/11/12;0;1;3;8;261;http://forum.alfemminile.com/forum/matern1/__f439644_matern1-Lapiccolacoty-arrow.html
it;aspettare un figlio  ;Qualche futura mamma giovanissima?;jiji1676;12/11/12;12/11/12;0;1;26;41;190;http://forum.alfemminile.com/forum/matern1/__f439435_matern1-Qualche-futura-mamma-giovanissima.html
it;aspettare un figlio  ;Ragazze sono a quasi 24 settimane e giˆ sto pensando al parto ..;margot3587;13/11/12;13/11/12;0;1;1;2;262;http://forum.alfemminile.com/forum/matern1/__f439599_matern1-Ragazze-sono-a-quasi-24-settimane-e-gia-sto-pensando-al-parto.html
it;aspettare un figlio  ;22+5 chi è con me ?;margot3587;08/11/12;08/11/12;0;1;3;7;194;http://forum.alfemminile.com/forum/matern1/__f438951_matern1-22-5-chi-e-con-me-roule.html
it;aspettare un figlio  ;Per chi ha giˆ affrontato un cesareo, è vero che l'anestesia spinale o epidurale abbassa ti tanto;savigirl1;12/11/12;12/11/12;0;1;3;5;296;http://forum.alfemminile.com/forum/matern1/__f439457_matern1-Per-chi-ha-gia-affrontato-un-cesareo-e-vero-che-l-anestesia-spinale-o-epidurale-abbassa-ti-tanto.html
it;aspettare un figlio  ;Ma solo per me è cos“ difficile scegliere dove parorire?!?!;martif2;12/11/12;12/11/12;0;1;4;8;397;http://forum.alfemminile.com/forum/matern1/__f439398_matern1-Ma-solo-per-me-e-cosi-difficile-scegliere-dove-parorire.html
it;aspettare un figlio  ;Tampone rettale.....aiuto info!!!!!!!!!!!!!!!;giuggi77;10/11/12;10/11/12;0;1;9;24;205;http://forum.alfemminile.com/forum/matern1/__f439165_matern1-Tampone-rettale-aiuto-info.html
it;aspettare un figlio  ;Qualcuno lo sa????;bosco32;11/11/12;11/11/12;0;1;4;7;157;http://forum.alfemminile.com/forum/matern1/__f439304_matern1-Qualcuno-lo-sa.html
it;aspettare un figlio  ;13 settimane e 2 gg;luana809;11/11/12;11/11/12;0;1;3;6;103;http://forum.alfemminile.com/forum/matern1/__f439299_matern1-13-settimane-e-2-gg.html
it;aspettare un figlio  ;Oggi dilemma che nn mi molla epidurale si o no?;ippo83;09/11/12;09/11/12;0;1;21;41;342;http://forum.alfemminile.com/forum/matern1/__f439134_matern1-Oggi-dilemma-che-nn-mi-molla-epidurale-si-o-no.html
it;aspettare un figlio  ;Come si fa;kikkako2;11/11/12;11/11/12;0;1;3;7;461;http://forum.alfemminile.com/forum/matern1/__f439274_matern1-Come-si-fa.html
it;aspettare un figlio  ;Che ne dite se..................;bellaurora1;11/11/12;11/11/12;0;1;5;7;155;http://forum.alfemminile.com/forum/matern1/__f439278_matern1-Che-ne-dite-se.html
it;aspettare un figlio  ;Chi ha scelto parto naturale senza epidurale??;83memole83;07/11/12;07/11/12;0;1;29;34;314;http://forum.alfemminile.com/forum/matern1/__f438685_matern1-Chi-ha-scelto-parto-naturale-senza-epidurale.html
it;aspettare un figlio  ;E' nata maria eleonora!!!!!!!!!!!!!!!!;zuela1;11/11/12;11/11/12;0;1;8;9;98;http://forum.alfemminile.com/forum/matern1/__f439233_matern1-E-nata-maria-eleonora-amour.html
it;aspettare un figlio  ;Forse ancora una volta incinta;peppapig78;07/11/12;07/11/12;0;1;28;75;251;http://forum.alfemminile.com/forum/matern1/__f438800_matern1-Forse-ancora-una-volta-incinta-cry.html
it;aspettare un figlio  ;Quanti giorni mancano alla vostra dpp???;annettee85;11/10/12;11/10/12;0;1;70;84;60;http://forum.alfemminile.com/forum/matern1/__f435072_matern1-Quanti-giorni-mancano-alla-vostra-dpp-amour.html
it;aspettare un figlio  ;Ragazze e' nata la mia betrice;soniap69;08/11/12;10/11/12;2;3;4;8;204;http://forum.alfemminile.com/forum/matern1/__f438862_matern1-Ragazze-e-nata-la-mia-betrice.html
it;aspettare un figlio  ;Il mio spanzamento      lunghissimo (il racconto)!!;ermioneeeee;12/09/12;12/09/12;0;1;124;170;228;http://forum.alfemminile.com/forum/matern1/__f430937_matern1-Il-mio-spanzamento-vache-vache-vache-lunghissimo-il-racconto.html
it;aspettare un figlio  ;Eccomi qui per raccontarvi il mio parto;morenaslayer;09/11/12;09/11/12;0;1;34;74;191;http://forum.alfemminile.com/forum/matern1/__f439034_matern1-Eccomi-qui-per-raccontarvi-il-mio-parto.html
it;aspettare un figlio  ;E con gioia vi annuncio;morenaslayer;08/11/12;08/11/12;0;1;81;94;86;http://forum.alfemminile.com/forum/matern1/__f438891_matern1-E-con-gioia-vi-annuncio.html
it;aspettare un figlio  ;Vi dico solo... 39 settimane;viky9288;08/11/12;09/11/12;1;2;9;12;170;http://forum.alfemminile.com/forum/matern1/__f438897_matern1-Vi-dico-solo-39-settimane.html
it;aspettare un figlio  ;Help depilazione urgente;veronicam10;08/11/12;08/11/12;0;1;11;18;189;http://forum.alfemminile.com/forum/matern1/__f438998_matern1-Help-depilazione-urgente.html
it;aspettare un figlio  ;Cmq ragazze questione tc;morenaslayer;08/11/12;08/11/12;0;1;11;24;117;http://forum.alfemminile.com/forum/matern1/__f438985_matern1-Cmq-ragazze-questione-tc.html
it;aspettare un figlio  ;Chi porterete con voi in sala parto ??;alicejjj;08/11/12;08/11/12;0;1;38;50;206;http://forum.alfemminile.com/forum/matern1/__f438883_matern1-Chi-porterete-con-voi-in-sala-parto.html
it;aspettare un figlio  ;Mammine aiuto;soniap69;06/11/12;06/11/12;0;1;11;22;151;http://forum.alfemminile.com/forum/matern1/__f438511_matern1-Mammine-aiuto.html
it;aspettare un figlio  ;Il gine mi vuole chiudere le tube;oliviettina;08/11/12;08/11/12;0;1;12;23;272;http://forum.alfemminile.com/forum/matern1/__f438917_matern1-Il-gine-mi-vuole-chiudere-le-tube.html
it;aspettare un figlio  ;C'è qualche mamma veronese?;misssprint;06/02/09;06/02/09;0;1;9;15;124;http://forum.alfemminile.com/forum/matern1/__f238192_matern1-C-e-qualche-mamma-veronese.html
it;aspettare un figlio  ;Ragazze avrei bisogno di pareri... curva glicemica;larav85;04/11/12;07/11/12;3;4;6;23;709;http://forum.alfemminile.com/forum/matern1/__f438299_matern1-Ragazze-avrei-bisogno-di-pareri-curva-glicemica.html
it;aspettare un figlio  ;Partorire senza epidurale, ho bisogno di testimonianze;vittoriacavallo;08/11/12;08/11/12;0;1;10;16;326;http://forum.alfemminile.com/forum/matern1/__f438894_matern1-Partorire-senza-epidurale-ho-bisogno-di-testimonianze.html
it;aspettare un figlio  ;Varese e provincia;pandy86;06/11/12;06/11/12;0;1;4;9;203;http://forum.alfemminile.com/forum/matern1/__f438649_matern1-Varese-e-provincia.html
it;aspettare un figlio  ;Placenta bassa....aiuto!;panciottina82;05/11/12;05/11/12;0;1;5;7;239;http://forum.alfemminile.com/forum/matern1/__f438488_matern1-Placenta-bassa-aiuto.html
it;aspettare un figlio  ;Secondo parto;tpphotographer;03/11/12;07/11/12;4;5;3;5;371;http://forum.alfemminile.com/forum/matern1/__f438193_matern1-Secondo-parto.html
it;aspettare un figlio  ;Ragazze ma da quando sono nati i vostri cuccioli i suoceri vi hanno reso la vita impossibile?;jackoforever;15/10/12;15/10/12;0;1;16;31;367;http://forum.alfemminile.com/forum/matern1/__f435558_matern1-Ragazze-ma-da-quando-sono-nati-i-vostri-cuccioli-i-suoceri-vi-hanno-reso-la-vita-impossibile.html
it;aspettare un figlio  ;Quando sei sola....;free7911;07/11/12;07/11/12;0;1;4;7;880;http://forum.alfemminile.com/forum/matern1/__f438719_matern1-Quando-sei-sola.html
it;aspettare un figlio  ;Pancine di gennaio 2013;SmileIsASimpleThing;05/11/12;05/11/12;0;1;30;48;69;http://forum.alfemminile.com/forum/matern1/__f438426_matern1-Pancine-di-gennaio-2013-d.html
it;aspettare un figlio  ;Ma voi siete tutte coraggiose;sorinella11;03/11/12;03/11/12;0;1;46;70;270;http://forum.alfemminile.com/forum/matern1/__f438115_matern1-Ma-voi-siete-tutte-coraggiose-shock-shock.html
it;aspettare un figlio  ;Il mio parto.....      ( lungo );stellaincantevole8;02/11/12;02/11/12;0;1;33;39;183;http://forum.alfemminile.com/forum/matern1/__f438045_matern1-Il-mio-parto-love-bebe-lungo.html
it;aspettare un figlio  ;Appena tornata dalla morfo e....;alessandrag11;06/11/12;06/11/12;0;1;4;11;129;http://forum.alfemminile.com/forum/matern1/__f438583_matern1-Appena-tornata-dalla-morfo-e.html
it;aspettare un figlio  ;Mamme di roma: sapete se l'epidurale;lagiramondo;05/11/12;05/11/12;0;1;6;14;269;http://forum.alfemminile.com/forum/matern1/__f438344_matern1-Mamme-di-roma-sapete-se-l-epidurale.html
it;aspettare un figlio  ;Riflessione: perchè alcune scelgono tc al posto di parto naturale?;martif2;05/11/12;05/11/12;0;1;14;36;441;http://forum.alfemminile.com/forum/matern1/__f438402_matern1-Riflessione-perche-alcune-scelgono-tc-al-posto-di-parto-naturale-arrow.html
it;aspettare un figlio  ;Oggi alle 19:16....;scorpioncina1311;27/10/12;27/10/12;0;1;62;75;147;http://forum.alfemminile.com/forum/matern1/__f437163_matern1-Oggi-alle-19-16-amour.html
it;aspettare un figlio  ;Rieccomi finamente..scorpioncina,sorpre  sina,aleandre..e tutte le altre..;golosetta80;04/11/12;05/11/12;1;2;5;11;458;http://forum.alfemminile.com/forum/matern1/__f438240_matern1-Rieccomi-finamente-scorpioncina-sorpre-sina-aleandre-e-tutte-le-altre.html
it;aspettare un figlio  ;Secondo tc ...meglio del primo!;babissima7910;04/11/12;04/11/12;0;1;8;11;159;http://forum.alfemminile.com/forum/matern1/__f438317_matern1-Secondo-tc-meglio-del-primo-d.html
it;aspettare un figlio  ;Il mio parto...;fairyfall;04/11/12;04/11/12;0;1;3;5;901;http://forum.alfemminile.com/forum/matern1/__f438283_matern1-Il-mio-parto-amour.html
it;aspettare un figlio  ;Nessuna con tampone positivo??;elisablu5;04/11/12;04/11/12;0;1;8;13;180;http://forum.alfemminile.com/forum/matern1/__f438205_matern1-Nessuna-con-tampone-positivo.html
it;aspettare un figlio  ;Scusate ma il 1tracciato a quante settimane;rory982;03/11/12;03/11/12;0;1;14;23;106;http://forum.alfemminile.com/forum/matern1/__f438188_matern1-Scusate-ma-il-1tracciato-a-quante-settimane.html
it;aspettare un figlio  ;Oggi 29 settimane;michela21m;04/11/12;04/11/12;0;1;11;39;82;http://forum.alfemminile.com/forum/matern1/__f438291_matern1-Oggi-29-settimane-mrgreen-mrgreen.html
it;aspettare un figlio  ;Ciao ragazze quanto manca alla vostra dpp??;ciobarina;02/08/12;02/08/12;0;1;116;166;57;http://forum.alfemminile.com/forum/matern1/__f425276_matern1-Ciao-ragazze-quanto-manca-alla-vostra-dpp.html
it;aspettare un figlio  ;Dubbio atroce;viviana180611;04/11/12;04/11/12;0;1;6;11;213;http://forum.alfemminile.com/forum/matern1/__f438226_matern1-Dubbio-atroce-snif-snif.html
it;aspettare un figlio  ;Ehm...depilazione patatina per cesareo.... consigli?;alexandra18may;04/11/12;04/11/12;0;1;5;6;267;http://forum.alfemminile.com/forum/matern1/__f438239_matern1-Ehm-depilazione-patatina-per-cesareo-consigli.html
